2024-11-07 11:56:09	56d19dba-6b76-4a4f-8365-8ab3c7ee58b1	GET/tundefined	/
2024-11-07 11:56:09	02bb956c-02a1-40f2-bd7e-8e4528e1a0e0	GET/tundefined	/css/style.css
2024-11-14 22:03:39	f28a78fd-457d-41f8-9b82-e09c8ff5680a	POST	undefined	/employees/
2024-11-14 22:10:19	1403ce30-47be-4249-85df-771b76f6f6d7	POST	undefined	/register
2024-11-14 22:10:21	657724bf-b45c-4050-9832-c0f232110752	POST	undefined	/register
2024-11-14 22:10:38	39e885ac-6753-4d13-90c7-82fc0c2e3c34	POST	undefined	/register
2024-11-14 22:10:40	14379848-6231-4365-a8fc-1fcb78878cbb	POST	undefined	/register
2024-11-14 22:10:43	758d0a90-3afc-402a-a11d-95a9b831fc99	POST	undefined	/register
2024-11-14 22:13:03	b2560c58-bda1-4518-8d92-9ca01f27b42b	POST	undefined	/register
2024-11-14 22:36:03	2c54e0ee-fff4-4609-8afc-7b08abb116ff	GET	undefined	/logout
2024-11-14 22:36:32	e1a88901-e7cc-4627-a365-8385aa3f5297	GET	undefined	/logout
2024-11-14 22:37:48	85107f12-0f71-4c93-be0b-18c14a3fd4a7	POST	undefined	/login
2024-11-14 22:38:19	d4c8c1cf-2f3e-4e34-86c9-44d2dea5757a	GET	undefined	/logout
2024-11-14 22:38:25	42bf308e-be18-4fb7-bf51-9ce97d4c3ed8	GET	undefined	/logout
2024-11-14 22:39:03	7de09514-8dae-4e63-9ce8-942bda5ffde4	POST	undefined	/login
2024-11-14 22:39:07	25f0963d-45e5-4ddb-962e-43e45d0502c6	GET	undefined	/logout
